date,league,game_id,athlete_id,player,matchup,proj,sd,median,l10,grade_line,p_grade,gap,model,actual,line_lo,p_lo,boarded
2026-03-09,NBA,401810787,4278067.0,Nic Claxton,BKN vs MEM,25.89,8.48,25.0,23.1,27.5,0.4216,2.79,v1-backfill,22.0,,,
2026-03-09,NBA,401810788,4278073.0,Shai Gilgeous-Alexander,OKC vs DEN,41.88,10.04,41.0,41.8,43.5,0.4332,0.08,v1-backfill,59.0,,,
2026-03-09,NBA,401810790,4396907.0,Darius Garland,LAC vs NY,25.93,8.19,25.0,27.6,27.5,0.4207,1.67,v1-backfill,31.0,,,
2026-03-09,NBA,401810786,4397014.0,Quentin Grimes,PHI vs CLE,22.83,8.19,22.0,17.7,24.5,0.4162,5.13,v1-backfill,25.0,,,
2026-03-09,NBA,401810788,4397020.0,Luguentz Dort,OKC vs DEN,15.12,6.93,15.0,14.7,17.5,0.3611,0.42,v1-backfill,10.0,,,
2026-03-09,NBA,401810788,4431767.0,Christian Braun,DEN vs OKC,18.61,7.47,18.0,22.1,20.5,0.3966,3.49,v1-backfill,15.0,,,
2026-03-09,NBA,401810786,4432158.0,Evan Mobley,CLE vs PHI,29.1,8.86,29.0,29.0,31.5,0.3895,0.1,v1-backfill,24.0,,,
2026-03-09,NBA,401810787,4595400.0,Olivier-Maxence Prosper,MEM vs BKN,19.68,7.73,19.0,19.0,21.5,0.4035,0.68,v1-backfill,20.0,,,
2026-03-09,NBA,401810790,4683634.0,Bennedict Mathurin,LAC vs NY,24.66,8.53,24.0,27.9,26.5,0.4112,3.24,v1-backfill,36.0,,,
2026-03-09,NBA,401810788,4683692.0,Cason Wallace,OKC vs DEN,18.23,7.89,18.0,21.2,20.5,0.3827,2.97,v1-backfill,7.0,,,
2026-03-09,NBA,401810787,4683934.0,Jahmai Mashack,MEM vs BKN,12.06,6.71,12.0,11.1,14.5,0.3533,0.96,v1-backfill,15.0,,,
2026-03-09,NBA,401810786,4702177.0,Keon Ellis,CLE vs PHI,8.54,6.29,8.0,10.4,10.5,0.3735,1.86,v1-backfill,21.0,,,
2026-03-09,NBA,401810789,4709138.0,Brandin Podziemski,GS vs UTAH,28.53,8.53,28.0,30.0,30.5,0.4053,1.47,v1-backfill,26.0,,,
2026-03-09,NBA,401810787,4712896.0,Noah Clowney,BKN vs MEM,21.75,7.87,21.0,17.8,23.5,0.4086,3.95,v1-backfill,16.0,,,
2026-03-09,NBA,401810787,4896372.0,Walter Clayton Jr.,MEM vs BKN,18.32,7.32,18.0,17.2,20.5,0.3789,1.12,v1-backfill,17.0,,,
2026-03-09,NBA,401810788,4900671.0,Ajay Mitchell,OKC vs DEN,21.3,7.59,21.0,21.6,23.5,0.3823,0.3,v1-backfill,29.0,,,
2026-03-09,NBA,401810789,4997536.0,Gui Santos,GS vs UTAH,21.65,7.71,21.0,25.5,23.5,0.4014,3.85,v1-backfill,28.0,,,
2026-03-09,NBA,401810787,5105550.0,GG Jackson,MEM vs BKN,24.78,8.1,24.0,26.3,26.5,0.4126,1.52,v1-backfill,26.0,,,
2026-03-09,NBA,401810787,5112087.0,Jaylen Wells,MEM vs BKN,23.06,7.91,23.0,19.6,25.5,0.3747,3.46,v1-backfill,24.0,,,
2026-03-10,NBA,401810795,3202.0,Kevin Durant,HOU vs TOR,34.07,9.18,34.0,38.2,36.5,0.3917,4.13,v1-backfill,39.0,,,
2026-03-10,NBA,401810798,3213.0,Al Horford,GS vs CHI,19.29,7.74,19.0,19.9,21.5,0.3835,0.61,v1-backfill,27.0,,,
2026-03-10,NBA,401810799,3995.0,Jrue Holiday,POR vs CHA,27.84,8.88,27.0,31.6,29.5,0.4229,3.76,v1-backfill,10.0,,,
2026-03-10,NBA,401810792,6440.0,Tobias Harris,DET vs BKN,21.11,7.81,21.0,20.8,23.5,0.3756,0.31,v1-backfill,7.0,,,
2026-03-10,NBA,401810798,6589.0,Draymond Green,GS vs CHI,21.44,7.96,21.0,20.3,23.5,0.3942,1.14,v1-backfill,23.0,,,
2026-03-10,NBA,401810794,2490149.0,CJ McCollum,ATL vs DAL,28.11,8.58,28.0,27.9,30.5,0.3862,0.21,v1-backfill,26.0,,,
2026-03-10,NBA,401810793,2581184.0,Anthony Gill,WSH vs MIA,10.4,6.37,10.0,16.1,12.5,0.3666,5.7,v1-backfill,14.0,,,
2026-03-10,NBA,401810801,2990992.0,Marcus Smart,LAL vs MIN,15.64,7.03,15.0,12.6,17.5,0.3919,3.04,v1-backfill,11.0,,,
2026-03-10,NBA,401810799,2991070.0,Jerami Grant,POR vs CHA,22.88,8.31,22.0,24.2,24.5,0.4194,1.32,v1-backfill,30.0,,,
2026-03-10,NBA,401810801,3032976.0,Rudy Gobert,MIN vs LAL,22.96,8.08,22.0,25.9,24.5,0.4212,2.94,v1-backfill,17.0,,,
2026-03-10,NBA,401810796,3032977.0,Giannis Antetokounmpo,MIL vs PHX,41.01,9.9,40.0,38.2,42.5,0.4372,2.81,v1-backfill,31.0,,,
2026-03-10,NBA,401810801,3064514.0,Julius Randle,MIN vs LAL,29.67,9.05,29.0,29.5,31.5,0.4166,0.17,v1-backfill,23.0,,,
2026-03-10,NBA,401810797,3078576.0,Derrick White,BOS vs SA,29.87,8.65,29.0,28.0,31.5,0.4219,1.87,v1-backfill,46.0,,,
2026-03-10,NBA,401810796,3134907.0,Kyle Kuzma,MIL vs PHX,22.07,7.72,22.0,20.7,24.5,0.3723,1.37,v1-backfill,39.0,,,
2026-03-10,NBA,401810796,3135045.0,Grayson Allen,PHX vs MIL,25.38,8.13,25.0,28.3,27.5,0.3936,2.92,v1-backfill,18.0,,,
2026-03-10,NBA,401810792,3157465.0,Duncan Robinson,DET vs BKN,16.08,7.18,16.0,14.7,18.5,0.3637,1.38,v1-backfill,19.0,,,
2026-03-10,NBA,401810801,3934673.0,Donte DiVincenzo,MIN vs LAL,18.85,7.48,18.0,19.5,20.5,0.4094,0.65,v1-backfill,15.0,,,
2026-03-10,NBA,401810801,3945274.0,Luka Doncic,LAL vs MIN,47.63,10.68,47.0,46.7,49.5,0.4275,0.93,v1-backfill,53.0,,,
2026-03-10,NBA,401810800,4065731.0,Jay Huff,IND vs SAC,19.8,7.51,19.0,19.1,21.5,0.4071,0.7,v1-backfill,22.0,,,
2026-03-10,NBA,401810797,4065804.0,Sam Hauser,BOS vs SA,18.05,7.28,18.0,16.4,20.5,0.3641,1.65,v1-backfill,21.0,,,
2026-03-10,NBA,401810797,4066259.0,De'Aaron Fox,SA vs BOS,26.05,8.21,26.0,25.7,28.5,0.379,0.35,v1-backfill,37.0,,,
2026-03-10,NBA,401810793,4066261.0,Bam Adebayo,MIA vs WSH,38.7,9.67,38.0,35.5,40.5,0.4229,3.2,v1-backfill,95.0,,,
2026-03-10,NBA,401810799,4066383.0,Miles Bridges,CHA vs POR,25.23,8.37,25.0,21.2,27.5,0.3892,4.03,v1-backfill,21.0,,,
2026-03-10,NBA,401810801,4066457.0,Austin Reaves,LAL vs MIN,30.52,8.71,30.0,25.6,32.5,0.4066,4.92,v1-backfill,46.0,,,
2026-03-10,NBA,401810794,4278039.0,Nickeil Alexander-Walker,ATL vs DAL,27.81,8.43,27.0,25.9,29.5,0.4172,1.91,v1-backfill,34.0,,,
2026-03-10,NBA,401810793,4278053.0,Davion Mitchell,MIA vs WSH,22.76,7.8,22.0,15.9,24.5,0.4082,6.86,v1-backfill,24.0,,,
2026-03-10,NBA,401810792,4278067.0,Nic Claxton,BKN vs DET,25.6,8.45,25.0,23.0,27.5,0.4077,2.6,v1-backfill,10.0,,,
2026-03-10,NBA,401810794,4278078.0,P.J. Washington,DAL vs ATL,19.19,7.48,19.0,21.4,21.5,0.3745,2.21,v1-backfill,13.0,,,
2026-03-10,NBA,401810792,4278104.0,Michael Porter Jr.,BKN vs DET,35.39,9.57,35.0,31.3,37.5,0.4092,4.09,v1-backfill,22.0,,,
2026-03-10,NBA,401810796,4278402.0,Jordan Goodwin,PHX vs MIL,16.29,7.27,16.0,17.3,18.5,0.3766,1.01,v1-backfill,9.0,,,
2026-03-10,NBA,401810796,4278585.0,Collin Gillespie,PHX vs MIL,23.91,8.11,23.0,23.4,25.5,0.4191,0.51,v1-backfill,30.0,,,
2026-03-10,NBA,401810795,4395625.0,RJ Barrett,TOR vs HOU,28.9,8.62,28.0,27.6,30.5,0.4234,1.3,v1-backfill,32.0,,,
2026-03-10,NBA,401810798,4395626.0,Tre Jones,CHI vs GS,23.35,8.05,23.0,19.1,25.5,0.3909,4.25,v1-backfill,31.0,,,
2026-03-10,NBA,401810797,4395630.0,Devin Vassell,SA vs BOS,20.34,7.78,20.0,21.9,22.5,0.3866,1.56,v1-backfill,18.0,,,
2026-03-10,NBA,401810795,4395724.0,Immanuel Quickley,TOR vs HOU,28.92,8.74,28.0,27.5,30.5,0.4254,1.42,v1-backfill,22.0,,,
2026-03-10,NBA,401810801,4396971.0,Naz Reid,MIN vs LAL,18.31,7.39,18.0,18.8,20.5,0.3793,0.49,v1-backfill,20.0,,,
2026-03-10,NBA,401810801,4397002.0,Ayo Dosunmu,MIN vs LAL,15.68,7.09,15.0,15.6,17.5,0.3952,0.08,v1-backfill,16.0,,,
2026-03-10,NBA,401810794,4397040.0,Brandon Williams,DAL vs ATL,17.8,7.2,17.0,23.3,19.5,0.403,5.5,v1-backfill,20.0,,,
2026-03-10,NBA,401810801,4431671.0,Jaden McDaniels,MIN vs LAL,20.49,7.85,20.0,23.5,22.5,0.3953,3.01,v1-backfill,8.0,,,
2026-03-10,NBA,401810794,4431680.0,Onyeka Okongwu,ATL vs DAL,28.32,8.48,28.0,25.9,30.5,0.395,2.42,v1-backfill,29.0,,,
2026-03-10,NBA,401810799,4431736.0,Toumani Camara,POR vs CHA,18.75,7.3,18.0,20.0,20.5,0.402,1.25,v1-backfill,19.0,,,
2026-03-10,NBA,401810794,4432582.0,Max Christie,DAL vs ATL,15.02,7.03,15.0,16.8,17.5,0.3578,1.78,v1-backfill,10.0,,,
2026-03-10,NBA,401810795,4432639.0,Jabari Smith Jr.,HOU vs TOR,22.38,8.0,22.0,24.8,24.5,0.3918,2.42,v1-backfill,29.0,,,
2026-03-10,NBA,401810799,4432816.0,LaMelo Ball,CHA vs POR,31.99,9.04,31.0,30.9,33.5,0.4309,1.09,v1-backfill,22.0,,,
2026-03-10,NBA,401810793,4432848.0,Jaime Jaquez Jr.,MIA vs WSH,30.21,8.75,30.0,25.2,32.5,0.3932,5.01,v1-backfill,19.0,,,
2026-03-10,NBA,401810799,4433249.0,Moussa Diabate,CHA vs POR,20.68,7.88,20.0,20.4,22.5,0.4049,0.28,v1-backfill,20.0,,,
2026-03-10,NBA,401810799,4433287.0,Brandon Miller,CHA vs POR,30.65,8.81,30.0,30.6,32.5,0.4137,0.05,v1-backfill,36.0,,,
2026-03-10,NBA,401810796,4437244.0,Jalen Green,PHX vs MIL,22.1,7.92,22.0,23.0,24.5,0.3769,0.9,v1-backfill,34.0,,,
2026-03-10,NBA,401810796,4591725.0,Ryan Rollins,MIL vs PHX,27.59,8.58,27.0,26.4,29.5,0.4086,1.19,v1-backfill,24.0,,,
2026-03-10,NBA,401810797,4592479.0,Julian Champagnie,SA vs BOS,19.07,7.57,19.0,20.6,21.5,0.3698,1.53,v1-backfill,5.0,,,
2026-03-10,NBA,401810797,4593841.0,Baylor Scheierman,BOS vs SA,14.66,6.99,14.0,16.6,16.5,0.3927,1.94,v1-backfill,15.0,,,
2026-03-10,NBA,401810791,4595400.0,Olivier-Maxence Prosper,MEM vs PHI,15.83,7.32,15.0,19.1,17.5,0.4063,3.27,v1-backfill,17.0,,,
2026-03-10,NBA,401810799,4683678.0,Scoot Henderson,POR vs CHA,16.74,7.49,16.0,19.3,18.5,0.4037,2.56,v1-backfill,19.0,,,
2026-03-10,NBA,401810791,4683934.0,Jahmai Mashack,MEM vs PHI,8.78,6.37,8.0,11.6,10.5,0.3898,2.82,v1-backfill,9.0,,,
2026-03-10,NBA,401810795,4684740.0,Amen Thompson,HOU vs TOR,29.05,8.74,28.0,29.9,30.5,0.4311,0.85,v1-backfill,32.0,,,
2026-03-10,NBA,401810791,4684806.0,Taylor Hendricks,MEM vs PHI,13.91,7.02,13.0,18.6,15.5,0.4067,4.69,v1-backfill,15.0,,,
2026-03-10,NBA,401810800,4702384.0,Nique Clifford,SAC vs IND,17.53,7.5,17.0,20.5,19.5,0.393,2.97,v1-backfill,19.0,,,
2026-03-10,NBA,401810798,4709138.0,Brandin Podziemski,GS vs CHI,26.9,8.35,26.0,30.1,28.5,0.4207,3.2,v1-backfill,18.0,,,
2026-03-10,NBA,401810798,4711294.0,Matas Buzelis,CHI vs GS,27.44,8.6,27.0,25.7,29.5,0.4019,1.74,v1-backfill,49.0,,,
2026-03-10,NBA,401810792,4712896.0,Noah Clowney,BKN vs DET,21.6,7.81,21.0,18.3,23.5,0.4003,3.3,v1-backfill,13.0,,,
2026-03-10,NBA,401810797,4845367.0,Stephon Castle,SA vs BOS,26.29,8.04,26.0,25.9,28.5,0.3879,0.39,v1-backfill,33.0,,,
2026-03-10,NBA,401810794,4869342.0,Dyson Daniels,ATL vs DAL,25.76,8.04,25.0,24.0,27.5,0.4112,1.76,v1-backfill,31.0,,,
2026-03-10,NBA,401810795,4871144.0,Alperen Sengun,HOU vs TOR,31.46,9.16,31.0,32.2,33.5,0.4086,0.74,v1-backfill,30.0,,,
2026-03-10,NBA,401810798,4871145.0,Josh Giddey,CHI vs GS,34.29,9.55,34.0,27.5,36.5,0.4049,6.79,v1-backfill,51.0,,,
2026-03-10,NBA,401810800,4898371.0,Maxime Raynaud,SAC vs IND,24.22,8.3,24.0,27.3,26.5,0.3878,3.08,v1-backfill,31.0,,,
2026-03-10,NBA,401810798,4997536.0,Gui Santos,GS vs CHI,20.42,7.58,20.0,25.7,22.5,0.3879,5.28,v1-backfill,23.0,,,
2026-03-10,NBA,401810794,5041939.0,Cooper Flagg,DAL vs ATL,30.47,9.35,30.0,38.1,32.5,0.4106,7.63,v1-backfill,31.0,,,
2026-03-10,NBA,401810799,5061575.0,Kon Knueppel,CHA vs POR,28.77,8.69,28.0,28.2,30.5,0.418,0.57,v1-backfill,21.0,,,
2026-03-10,NBA,401810793,5104155.0,Bilal Coulibaly,WSH vs MIA,18.28,7.23,18.0,18.8,20.5,0.3754,0.52,v1-backfill,23.0,,,
2026-03-10,NBA,401810797,5104157.0,Victor Wembanyama,SA vs BOS,35.89,9.78,35.0,36.6,37.5,0.4318,0.71,v1-backfill,53.0,,,
2026-03-10,NBA,401810791,5105550.0,GG Jackson,MEM vs PHI,21.02,7.7,20.0,26.0,22.5,0.4207,4.98,v1-backfill,20.0,,,
2026-03-10,NBA,401810800,5106060.0,Jarace Walker,IND vs SAC,24.93,8.12,24.0,27.6,26.5,0.42,2.67,v1-backfill,19.0,,,
2026-03-10,NBA,401810791,5112087.0,Jaylen Wells,MEM vs PHI,19.42,7.54,19.0,20.2,21.5,0.3875,0.78,v1-backfill,14.0,,,
2026-03-10,NBA,401810791,5124612.0,VJ Edgecombe,PHI vs MEM,28.66,8.71,28.0,24.3,30.5,0.413,4.36,v1-backfill,31.0,,,
2026-03-11,NBA,401810805,3202.0,Kevin Durant,HOU vs DEN,35.35,9.25,35.0,37.4,37.5,0.4046,2.05,v1-backfill,20.0,,,
2026-03-11,NBA,401810806,3978.0,DeMar DeRozan,SAC vs CHA,26.48,8.05,26.0,21.0,28.5,0.3973,5.48,v1-backfill,49.0,,,
2026-03-11,NBA,401810802,3992.0,James Harden,CLE vs ORL,34.72,8.97,34.0,32.0,36.5,0.418,2.72,v1-backfill,43.0,,,
2026-03-11,NBA,401810807,2991139.0,Kris Dunn,LAC vs MIN,15.62,7.18,15.0,17.3,17.5,0.3928,1.68,v1-backfill,13.0,,,
2026-03-11,NBA,401810807,3032976.0,Rudy Gobert,MIN vs LAC,24.52,8.26,24.0,25.7,26.5,0.4015,1.18,v1-backfill,18.0,,,
2026-03-11,NBA,401810807,3064514.0,Julius Randle,MIN vs LAC,30.66,9.11,30.0,27.8,32.5,0.4168,2.86,v1-backfill,21.0,,,
2026-03-11,NBA,401810805,3112335.0,Nikola Jokic,DEN vs HOU,47.43,10.65,47.0,52.1,49.5,0.4198,4.67,v1-backfill,41.0,,,
2026-03-11,NBA,401810804,3136195.0,Karl-Anthony Towns,NY vs UTAH,36.84,9.63,36.0,35.8,38.5,0.4287,1.04,v1-backfill,35.0,,,
2026-03-11,NBA,401810804,3147657.0,Mikal Bridges,NY vs UTAH,22.76,7.85,22.0,19.2,24.5,0.4088,3.56,v1-backfill,12.0,,,
2026-03-11,NBA,401810804,3914044.0,Landry Shamet,NY vs UTAH,14.3,6.82,14.0,13.5,16.5,0.3691,0.8,v1-backfill,14.0,,,
2026-03-11,NBA,401810804,3934672.0,Jalen Brunson,NY vs UTAH,35.68,9.13,35.0,33.5,37.5,0.4177,2.18,v1-backfill,40.0,,,
2026-03-11,NBA,401810807,3934673.0,Donte DiVincenzo,MIN vs LAC,20.08,7.63,20.0,19.0,22.5,0.3711,1.08,v1-backfill,12.0,,,
2026-03-11,NBA,401810804,3934719.0,OG Anunoby,NY vs UTAH,26.06,8.58,26.0,23.8,28.5,0.3843,2.26,v1-backfill,25.0,,,
2026-03-11,NBA,401810807,3936099.0,Derrick Jones Jr.,LAC vs MIN,16.4,7.07,16.0,19.3,18.5,0.3793,2.9,v1-backfill,17.0,,,
2026-03-11,NBA,401810805,4065670.0,Bruce Brown,DEN vs HOU,10.11,6.59,10.0,13.9,12.5,0.3541,3.79,v1-backfill,10.0,,,
2026-03-11,NBA,401810802,4066320.0,Desmond Bane,ORL vs CLE,30.56,8.77,30.0,32.8,32.5,0.409,2.24,v1-backfill,47.0,,,
2026-03-11,NBA,401810806,4066383.0,Miles Bridges,CHA vs SAC,26.1,8.42,26.0,20.5,28.5,0.3838,5.6,v1-backfill,33.0,,,
2026-03-11,NBA,401810802,4066757.0,Sam Merrill,CLE vs ORL,16.67,7.33,16.0,14.6,18.5,0.3978,2.07,v1-backfill,19.0,,,
2026-03-11,NBA,401810802,4277847.0,Wendell Carter Jr.,ORL vs CLE,21.37,7.8,21.0,21.3,23.5,0.3883,0.07,v1-backfill,26.0,,,
2026-03-11,NBA,401810803,4395625.0,RJ Barrett,TOR vs NO,28.03,8.52,27.0,27.5,29.5,0.4284,0.53,v1-backfill,24.0,,,
2026-03-11,NBA,401810803,4395724.0,Immanuel Quickley,TOR vs NO,27.8,8.63,27.0,27.4,29.5,0.4187,0.4,v1-backfill,34.0,,,
2026-03-11,NBA,401810807,4396907.0,Darius Garland,LAC vs MIN,26.13,8.22,26.0,27.9,28.5,0.3824,1.77,v1-backfill,28.0,,,
2026-03-11,NBA,401810807,4396971.0,Naz Reid,MIN vs LAC,19.98,7.57,19.0,18.8,21.5,0.4172,1.18,v1-backfill,21.0,,,
2026-03-11,NBA,401810803,4397136.0,Saddiq Bey,NO vs TOR,25.27,8.5,25.0,30.0,27.5,0.393,4.73,v1-backfill,17.0,,,
2026-03-11,NBA,401810803,4397688.0,Trey Murphy III,NO vs TOR,29.64,8.9,29.0,33.1,31.5,0.414,3.46,v1-backfill,38.0,,,
2026-03-11,NBA,401810807,4431671.0,Jaden McDaniels,MIN vs LAC,21.14,8.04,21.0,21.7,23.5,0.3808,0.56,v1-backfill,16.0,,,
2026-03-11,NBA,401810805,4431767.0,Christian Braun,DEN vs HOU,16.24,7.23,16.0,20.9,18.5,0.3732,4.66,v1-backfill,26.0,,,
2026-03-11,NBA,401810802,4432158.0,Evan Mobley,CLE vs ORL,29.04,8.55,28.0,26.5,30.5,0.4293,2.54,v1-backfill,35.0,,,
2026-03-11,NBA,401810802,4432573.0,Paolo Banchero,ORL vs CLE,37.82,9.53,37.0,41.1,39.5,0.427,3.28,v1-backfill,40.0,,,
2026-03-11,NBA,401810805,4432639.0,Jabari Smith Jr.,HOU vs DEN,24.1,8.15,24.0,24.5,26.5,0.3804,0.4,v1-backfill,20.0,,,
2026-03-11,NBA,401810806,4432816.0,LaMelo Ball,CHA vs SAC,33.06,9.18,33.0,30.6,35.5,0.3913,2.46,v1-backfill,41.0,,,
2026-03-11,NBA,401810806,4433249.0,Moussa Diabate,CHA vs SAC,21.71,7.98,21.0,20.1,23.5,0.4078,1.61,v1-backfill,14.0,,,
2026-03-11,NBA,401810806,4433287.0,Brandon Miller,CHA vs SAC,32.45,9.02,32.0,31.4,34.5,0.4066,1.05,v1-backfill,28.0,,,
2026-03-11,NBA,401810807,4683634.0,Bennedict Mathurin,LAC vs MIN,25.76,8.66,25.0,29.3,27.5,0.417,3.54,v1-backfill,27.0,,,
2026-03-11,NBA,401810804,4683766.0,Isaiah Collier,UTAH vs NY,22.67,7.95,22.0,26.2,24.5,0.4056,3.53,v1-backfill,16.0,,,
2026-03-11,NBA,401810805,4684740.0,Amen Thompson,HOU vs DEN,31.05,8.92,31.0,30.8,33.5,0.388,0.25,v1-backfill,25.0,,,
2026-03-11,NBA,401810804,4684793.0,Kyle Filipowski,UTAH vs NY,23.95,8.12,23.0,27.9,25.5,0.4213,3.95,v1-backfill,27.0,,,
2026-03-11,NBA,401810802,4702177.0,Keon Ellis,CLE vs ORL,10.26,6.54,10.0,11.9,12.5,0.3617,1.64,v1-backfill,25.0,,,
2026-03-11,NBA,401810806,4702384.0,Nique Clifford,SAC vs CHA,19.96,7.76,19.0,20.4,21.5,0.418,0.44,v1-backfill,30.0,,,
2026-03-11,NBA,401810805,4871144.0,Alperen Sengun,HOU vs DEN,33.51,9.31,33.0,33.0,35.5,0.4119,0.51,v1-backfill,15.0,,,
2026-03-11,NBA,401810804,4873138.0,Ace Bailey,UTAH vs NY,19.88,7.62,19.0,23.0,21.5,0.4127,3.12,v1-backfill,27.0,,,
2026-03-11,NBA,401810806,4898371.0,Maxime Raynaud,SAC vs CHA,27.48,8.47,27.0,29.2,29.5,0.4024,1.72,v1-backfill,12.0,,,
2026-03-11,NBA,401810806,5061575.0,Kon Knueppel,CHA vs SAC,29.95,8.84,29.0,27.9,31.5,0.4275,2.05,v1-backfill,34.0,,,
2026-03-12,NBA,401810808,6440.0,Tobias Harris,DET vs PHI,19.57,7.74,19.0,18.9,21.5,0.3978,0.67,v1-backfill,22.0,,,
2026-03-12,NBA,401810811,2490149.0,CJ McCollum,ATL vs BKN,28.15,8.43,28.0,26.4,30.5,0.3862,1.75,v1-backfill,20.0,,,
2026-03-12,NBA,401810810,2581184.0,Anthony Gill,WSH vs ORL,6.1,5.93,6.0,15.9,8.5,0.3379,9.8,v1-backfill,8.0,,,
2026-03-12,NBA,401810812,3032977.0,Giannis Antetokounmpo,MIL vs MIA,36.25,9.41,36.0,38.1,38.5,0.402,1.85,v1-backfill,40.0,,,
2026-03-12,NBA,401810813,3112335.0,Nikola Jokic,DEN vs SA,50.06,10.97,50.0,51.7,52.5,0.4086,1.64,v1-backfill,63.0,,,
2026-03-12,NBA,401810815,3945274.0,Luka Doncic,LAL vs CHI,48.56,10.76,48.0,46.5,50.5,0.4254,2.06,v1-backfill,70.0,,,
2026-03-12,NBA,401810809,4017837.0,Ivica Zubac,IND vs PHX,26.05,8.27,26.0,25.9,28.5,0.3796,0.15,v1-backfill,16.0,,,
2026-03-12,NBA,401810809,4065731.0,Jay Huff,IND vs PHX,17.81,7.3,17.0,19.7,19.5,0.4049,1.89,v1-backfill,12.0,,,
2026-03-12,NBA,401810814,4065804.0,Sam Hauser,BOS vs OKC,18.67,7.3,18.0,16.1,20.5,0.3973,2.57,v1-backfill,13.0,,,
2026-03-12,NBA,401810813,4066259.0,De'Aaron Fox,SA vs DEN,30.56,8.79,30.0,26.8,32.5,0.4094,3.76,v1-backfill,39.0,,,
2026-03-12,NBA,401810812,4066261.0,Bam Adebayo,MIA vs MIL,41.47,11.23,41.0,40.5,43.5,0.4252,0.97,v1-backfill,31.0,,,
2026-03-12,NBA,401810810,4066320.0,Desmond Bane,ORL vs WSH,32.64,9.03,32.0,35.2,34.5,0.415,2.56,v1-backfill,29.0,,,
2026-03-12,NBA,401810814,4066354.0,Payton Pritchard,BOS vs OKC,27.2,9.13,27.0,24.3,29.5,0.3968,2.9,v1-backfill,22.0,,,
2026-03-12,NBA,401810815,4066457.0,Austin Reaves,LAL vs CHI,32.37,9.11,32.0,26.5,34.5,0.4042,5.87,v1-backfill,42.0,,,
2026-03-12,NBA,401810810,4277847.0,Wendell Carter Jr.,ORL vs WSH,22.64,7.94,22.0,21.9,24.5,0.4041,0.74,v1-backfill,33.0,,,
2026-03-12,NBA,401810812,4277922.0,Jericho Sims,MIL vs MIA,9.52,6.43,9.0,15.4,11.5,0.3749,5.88,v1-backfill,13.0,,,
2026-03-12,NBA,401810811,4278039.0,Nickeil Alexander-Walker,ATL vs BKN,28.87,8.59,28.0,26.8,30.5,0.4219,2.07,v1-backfill,22.0,,,
2026-03-12,NBA,401810812,4278053.0,Davion Mitchell,MIA vs MIL,21.83,7.75,21.0,16.4,23.5,0.4113,5.43,v1-backfill,23.0,,,
2026-03-12,NBA,401810811,4278067.0,Nic Claxton,BKN vs ATL,27.33,8.72,27.0,22.0,29.5,0.3981,5.33,v1-backfill,14.0,,,
2026-03-12,NBA,401810814,4278073.0,Shai Gilgeous-Alexander,OKC vs BOS,39.19,9.84,39.0,42.2,41.5,0.4037,3.01,v1-backfill,50.0,,,
2026-03-12,NBA,401810966,4278078.0,P.J. Washington,DAL vs MEM,19.66,7.58,19.0,20.9,21.5,0.4005,1.24,v1-backfill,23.0,,,
2026-03-12,NBA,401810809,4278402.0,Jordan Goodwin,PHX vs IND,17.28,7.37,17.0,17.3,19.5,0.3774,0.02,v1-backfill,10.0,,,
2026-03-12,NBA,401810809,4278585.0,Collin Gillespie,PHX vs IND,25.44,8.21,25.0,25.0,27.5,0.3972,0.44,v1-backfill,16.0,,,
2026-03-12,NBA,401810815,4395626.0,Tre Jones,CHI vs LAL,22.94,8.1,22.0,20.0,24.5,0.4206,2.94,v1-backfill,28.0,,,
2026-03-12,NBA,401810813,4395630.0,Devin Vassell,SA vs DEN,23.86,8.14,23.0,22.1,25.5,0.4171,1.76,v1-backfill,22.0,,,
2026-03-12,NBA,401810809,4395712.0,Andrew Nembhard,IND vs PHX,25.93,8.53,25.0,25.2,27.5,0.4237,0.73,v1-backfill,25.0,,,
2026-03-12,NBA,401810814,4397020.0,Luguentz Dort,OKC vs BOS,11.44,6.56,11.0,14.5,13.5,0.3729,3.06,v1-backfill,13.0,,,
2026-03-12,NBA,401810812,4397140.0,Kevin Porter Jr.,MIL vs MIA,25.66,8.56,25.0,30.7,27.5,0.4117,5.04,v1-backfill,18.0,,,
2026-03-12,NBA,401810811,4431680.0,Onyeka Okongwu,ATL vs BKN,29.09,8.55,29.0,26.6,31.5,0.3853,2.49,v1-backfill,22.0,,,
2026-03-12,NBA,401810813,4431767.0,Christian Braun,DEN vs SA,19.96,7.55,19.0,22.3,21.5,0.4158,2.34,v1-backfill,22.0,,,
2026-03-12,NBA,401810808,4432166.0,Cade Cunningham,DET vs PHI,39.34,9.93,39.0,41.3,41.5,0.4107,1.96,v1-backfill,26.0,,,
2026-03-12,NBA,401810810,4432573.0,Paolo Banchero,ORL vs WSH,38.63,9.62,38.0,41.0,40.5,0.4199,2.37,v1-backfill,33.0,,,
2026-03-12,NBA,401810966,4432582.0,Max Christie,DAL vs MEM,15.2,7.03,15.0,15.4,17.5,0.3677,0.2,v1-backfill,13.0,,,
2026-03-12,NBA,401810812,4432848.0,Jaime Jaquez Jr.,MIA vs MIL,28.12,8.46,28.0,23.6,30.5,0.3854,4.52,v1-backfill,17.0,,,
