date,game_id,week,season,home,away,p_home,p_elo,model,result,selected,model_spread,model_total,cal,pick_side,pick_team,pick_prob
2024-09-28,401628375,5,2024,Auburn,Oklahoma,0.3825852131105697,0.2615228222865685,v1-backfill,-6.0,,,,,,,
2024-09-28,401628502,5,2024,USC,Wisconsin,0.7273797360380977,0.6909749852014129,v1-backfill,17.0,,,,,,,
2024-09-28,401628980,5,2024,Notre Dame,Louisville,0.7331962753924925,0.7132295591412551,v1-backfill,7.0,,,,,,,
2024-09-28,401629043,5,2024,Miami (OH),Massachusetts,0.8891390657334624,0.86849150771826,v1-backfill,3.0,,,,,,,
2024-09-28,401635659,5,2024,Wake Forest,Louisiana,0.648219998118008,0.4643503312647997,v1-backfill,-3.0,,,,,,,
2024-09-28,401636882,5,2024,Kansas,TCU,0.5178012635505846,0.5157428240879135,v1-backfill,-11.0,,,,,,,
2024-09-28,401636885,5,2024,UCF,Colorado,0.8441749431635419,0.7542609901586702,v1-backfill,-27.0,,,,,,,
2024-09-28,401643720,5,2024,UNLV,Fresno State,0.5618065843515642,0.4881604739088098,v1-backfill,45.0,,,,,,,
2024-09-28,401643721,5,2024,Central Michigan,San Diego State,0.480663605742907,0.4723382571627845,v1-backfill,1.0,,,,,,,
2024-09-28,401643792,5,2024,Georgia State,Georgia Southern,0.5961975788554296,0.6460235516405299,v1-backfill,-17.0,,,,,,,
2024-09-28,401643794,5,2024,Marshall,Western Michigan,0.7062971149323842,0.644568415756818,v1-backfill,7.0,,,,,,,
2024-09-28,401644738,5,2024,Ohio,Akron,0.856243686595832,0.8437559192226304,v1-backfill,20.0,,,,,,,
2024-09-28,401644739,5,2024,Kent State,Eastern Michigan,0.1686598571319948,0.181208205441679,v1-backfill,-19.0,,,,,,,
2024-09-28,401635562,5,2024,Duke,North Carolina,0.6679611237374774,0.7322282833109217,v1-backfill,1.0,,,,,,,
2024-09-28,401645334,5,2024,East Carolina,UTSA,0.505996592498886,0.3555137974521987,v1-backfill,10.0,,,,,,,
2024-09-28,401628378,5,2024,Texas,Mississippi State,0.9637958237140736,0.9642319040445892,v1-backfill,22.0,,,,,,,
2024-09-28,401643795,5,2024,Bowling Green,Old Dominion,0.7346743891439097,0.7518666148184745,v1-backfill,-3.0,,,,,,,
2024-09-28,401640981,5,2024,Florida International,Louisiana Tech,0.4922107539713002,0.4555294289056837,v1-backfill,7.0,,,,,,,
2024-09-28,401635561,5,2024,Clemson,Stanford,0.9275235609795086,0.9104377678118274,v1-backfill,26.0,,,,,,,
2024-09-28,401636881,5,2024,Houston,Iowa State,0.1851956295844628,0.1967581661838759,v1-backfill,-20.0,,,,,,,
2024-09-28,401643796,5,2024,Troy,UL Monroe,0.8491881164608396,0.8033224569858002,v1-backfill,-4.0,,,,,,,
2024-09-28,401645333,5,2024,Rice,Charlotte,0.7461641659924573,0.674820258252708,v1-backfill,-1.0,,,,,,,
2024-09-28,401645336,5,2024,North Texas,Tulsa,0.743911941765251,0.7455173060131457,v1-backfill,32.0,,,,,,,
2024-09-28,401628374,5,2024,Alabama,Georgia,0.6058219097088935,0.4825038174744522,v1-backfill,7.0,,,,,,,
2024-09-28,401628495,5,2024,Penn State,Illinois,0.8208203488046063,0.7744523284103352,v1-backfill,14.0,,,,,,,
2024-09-28,401628498,5,2024,Michigan State,Ohio State,0.105717527822636,0.2064445000616624,v1-backfill,-31.0,,,,,,,
2024-09-28,401641025,5,2024,Memphis,Middle Tennessee,0.92015975088477,0.8973747731466561,v1-backfill,17.0,,,,,,,
2024-09-28,401628376,5,2024,LSU,South Alabama,0.7910446912120606,0.751285377225883,v1-backfill,32.0,,,,,,,
2024-09-29,401635563,5,2024,SMU,Florida State,0.7599059219725246,0.6311893158727002,v1-backfill,26.0,,,,,,,
2024-09-29,401636884,5,2024,Texas Tech,Cincinnati,0.6384546897545579,0.6725467659283002,v1-backfill,3.0,,,,,,,
2024-09-29,401641035,5,2024,New Mexico State,New Mexico,0.6802036014614526,0.7826222485949258,v1-backfill,-10.0,,,,,,,
2024-09-29,401643718,5,2024,Wyoming,Air Force,0.3665132827077927,0.3782337056590518,v1-backfill,12.0,,,,,,,
2024-09-29,401643719,5,2024,Boise State,Washington State,0.4139638068471997,0.5775869641869917,v1-backfill,21.0,,,,,,,
2024-09-29,401636886,5,2024,Utah,Arizona,0.6037536743756179,0.5423305423699325,v1-backfill,-13.0,,,,,,,
2024-09-29,401628500,5,2024,UCLA,Oregon,0.1283136187340602,0.1277561988796155,v1-backfill,-21.0,,,,,,,
2024-10-03,401643797,6,2024,Troy,Texas State,0.5300743210109075,0.5151814714781386,v1-backfill,-21.0,,,,,,,
2024-10-04,401641029,6,2024,UTEP,Sam Houston,0.2602707513424452,0.194006202359684,v1-backfill,-20.0,,,,,,,
2024-10-04,401641001,6,2024,Kennesaw State,Jacksonville State,0.2356637803359252,0.2937235915894087,v1-backfill,-39.0,,,,,,,
2024-10-04,401636891,6,2024,TCU,Houston,0.8567874993533374,0.8328037555731889,v1-backfill,-11.0,,,,,,,
2024-10-05,401628506,6,2024,Oregon,Michigan State,0.9280195831188108,0.9256100143521756,v1-backfill,21.0,,,,,,,
2024-10-05,401634779,6,2024,UNLV,Syracuse,0.6608856712557797,0.7516051230229487,v1-backfill,-3.0,,,,,,,
2024-10-05,401628383,6,2024,Texas A&M,Missouri,0.4620791133255601,0.3709357980958029,v1-backfill,31.0,,,,,,,
2024-10-05,401628509,6,2024,Wisconsin,Purdue,0.726617205615591,0.7302392114278567,v1-backfill,46.0,,,,,,,
2024-10-05,401628510,6,2024,Penn State,UCLA,0.9154064124663576,0.8854636891673966,v1-backfill,16.0,,,,,,,
2024-10-05,401629044,6,2024,Northern Illinois,Massachusetts,0.8895875062666165,0.8595790388841321,v1-backfill,14.0,,,,,,,
2024-10-05,401635567,6,2024,Virginia,Boston College,0.489025192420752,0.4409817043971344,v1-backfill,10.0,,,,,,,
2024-10-05,401635571,6,2024,Louisville,SMU,0.5501641100670435,0.4714977437609796,v1-backfill,-7.0,,,,,,,
2024-10-05,401635572,6,2024,North Carolina,Pittsburgh,0.4524401338504218,0.5587205029640505,v1-backfill,-10.0,,,,,,,
2024-10-05,401635638,6,2024,NC State,Wake Forest,0.7245925837481558,0.8097549224344632,v1-backfill,-4.0,,,,,,,
2024-10-05,401643722,6,2024,Air Force,Navy,0.3703375980643545,0.3161365698623379,v1-backfill,-27.0,,,,,,,
2024-10-05,401645339,6,2024,Tulsa,Army,0.1747790416332177,0.1984113070732844,v1-backfill,-42.0,,,,,,,
2024-10-05,401645338,6,2024,UAB,Tulane,0.1756078308168769,0.1570672186620436,v1-backfill,-51.0,,,,,,,
2024-10-05,401644741,6,2024,Ball State,Western Michigan,0.4959547414987475,0.5517220141366329,v1-backfill,-3.0,,,,,,,
2024-10-05,401628381,6,2024,Georgia,Auburn,0.9040928679107598,0.9465368445658816,v1-backfill,18.0,,,,,,,
2024-10-05,401628382,6,2024,South Carolina,Ole Miss,0.3360762648654173,0.3670104991766451,v1-backfill,-24.0,,,,,,,
2024-10-05,401628503,6,2024,Northwestern,Indiana,0.2867272939125941,0.4176352880964623,v1-backfill,-17.0,,,,,,,
2024-10-05,401628504,6,2024,Ohio State,Iowa,0.8314885983589758,0.7148367713492075,v1-backfill,28.0,,,,,,,
2024-10-05,401629033,6,2024,UConn,Temple,0.8914308522222024,0.8206853102250239,v1-backfill,9.0,,,,,,,
2024-10-05,401635573,6,2024,Stanford,Virginia Tech,0.2871926902859108,0.3262907512144707,v1-backfill,-24.0,,,,,,,
2024-10-05,401643799,6,2024,Marshall,App State,0.5718012726921271,0.5155549811257075,v1-backfill,15.0,,,,,,,
2024-10-05,401644684,6,2024,Toledo,Miami (OH),0.7481713031147994,0.7194770657452231,v1-backfill,10.0,,,,,,,
2024-10-05,401644740,6,2024,Akron,Bowling Green,0.1861304698853262,0.2646262833935612,v1-backfill,-7.0,,,,,,,
2024-10-05,401645340,6,2024,Charlotte,East Carolina,0.2503792004214628,0.2568046528394489,v1-backfill,31.0,,,,,,,
2024-10-05,401628508,6,2024,Nebraska,Rutgers,0.5757569829267535,0.5020088693859187,v1-backfill,7.0,,,,,,,
2024-10-05,401636890,6,2024,Oklahoma State,West Virginia,0.5720129204308879,0.5891322007051782,v1-backfill,-24.0,,,,,,,
2024-10-05,401628384,6,2024,Vanderbilt,Alabama,0.0727520277014208,0.0625592979864384,v1-backfill,5.0,,,,,,,
2024-10-05,401643724,6,2024,Oregon State,Colorado State,0.9409172315174178,0.8742355208945725,v1-backfill,8.0,,,,,,,
2024-10-05,401635569,6,2024,Florida State,Clemson,0.2330704820240545,0.2975307784723314,v1-backfill,-16.0,,,,,,,
2024-10-05,401643723,6,2024,Boise State,Utah State,0.9336799813374071,0.914006599963744,v1-backfill,32.0,,,,,,,
2024-10-05,401643798,6,2024,Coastal Carolina,Old Dominion,0.7115069378900333,0.7943637455810425,v1-backfill,8.0,,,,,,,
2024-10-05,401643800,6,2024,Arkansas State,South Alabama,0.2690125461959758,0.4146758130057745,v1-backfill,2.0,,,,,,,
2024-10-05,401643801,6,2024,UL Monroe,James Madison,0.1023499106894711,0.1658111632003875,v1-backfill,2.0,,,,,,,
2024-10-05,401643802,6,2024,Southern Miss,Louisiana,0.2137870302919059,0.2543470124052859,v1-backfill,-10.0,,,,,,,
2024-10-05,401628379,6,2024,Arkansas,Tennessee,0.1761816553204748,0.2114730932850618,v1-backfill,5.0,,,,,,,
2024-10-05,401628505,6,2024,Washington,Michigan,0.4072313063902046,0.3757093841647215,v1-backfill,10.0,,,,,,,
2024-10-05,401628507,6,2024,Minnesota,USC,0.3932862835631139,0.3062414430362756,v1-backfill,7.0,,,,,,,
2024-10-05,401636889,6,2024,Iowa State,Baylor,0.8001007113540701,0.8436583585191363,v1-backfill,22.0,,,,,,,
2024-10-05,401643726,6,2024,San José State,Nevada,0.8728880721098472,0.8939639729748202,v1-backfill,4.0,,,,,,,
2024-10-05,401628380,6,2024,Florida,UCF,0.5785555892739488,0.5523530312430155,v1-backfill,11.0,,,,,,,
2024-10-06,401635570,6,2024,Georgia Tech,Duke,0.5545770963691894,0.3930324151815036,v1-backfill,10.0,,,,,,,
2024-10-06,401636888,6,2024,Arizona State,Kansas,0.510566746502883,0.6082661025686745,v1-backfill,4.0,,,,,,,
2024-10-06,401643725,6,2024,San Diego State,Hawai'i,0.6399898933799671,0.5455886244119462,v1-backfill,3.0,,,,,,,
2024-10-06,401635568,6,2024,California,Miami,0.2855605436524809,0.3896107323104345,v1-backfill,-1.0,,,,,,,
2024-10-06,401636887,6,2024,Arizona,Texas Tech,0.6568576399853902,0.6867467360453036,v1-backfill,-6.0,,,,,,,
2024-10-08,401640982,7,2024,Liberty,Florida International,0.9065053242242408,0.9420043067851408,v1-backfill,7.0,,,,,,,
2024-10-09,401641002,7,2024,Jacksonville State,New Mexico State,0.8178400238519661,0.741176182122131,v1-backfill,41.0,,,,,,,
2024-10-10,401643803,7,2024,James Madison,Coastal Carolina,0.7933360731449757,0.7362192622806444,v1-backfill,32.0,,,,,,,
2024-10-11,401641009,7,2024,Louisiana Tech,Middle Tennessee,0.5442616450358007,0.4256780354829383,v1-backfill,27.0,,,,,,,
2024-10-11,401641030,7,2024,Western Kentucky,UTEP,0.8783606963442119,0.9310830628690584,v1-backfill,27.0,,,,,,,
2024-10-12,401628513,7,2024,Maryland,Northwestern,0.7261309628702948,0.6633080765478774,v1-backfill,-27.0,,,,,,,
2024-10-12,401643733,7,2024,Utah State,UNLV,0.127053873996816,0.1744448101132889,v1-backfill,-16.0,,,,,,,
2024-10-12,401636892,7,2024,Arizona State,Utah,0.4452353513552493,0.472866465203145,v1-backfill,8.0,,,,,,,
2024-10-12,401628385,7,2024,Alabama,South Carolina,0.8763696075321452,0.8755825091062663,v1-backfill,2.0,,,,,,,
2024-10-12,401628389,7,2024,Massachusetts,Missouri,0.0393984829135837,0.0596900782658823,v1-backfill,-42.0,,,,,,,
2024-10-12,401628512,7,2024,Iowa,Washington,0.4904574842312377,0.3600204844362591,v1-backfill,24.0,,,,,,,
2024-10-12,401628517,7,2024,Rutgers,Wisconsin,0.5200055520567771,0.5621302955739698,v1-backfill,-35.0,,,,,,,
2024-10-12,401635576,7,2024,Wake Forest,Clemson,0.1663369214679905,0.1392073838298179,v1-backfill,-35.0,,,,,,,
2024-10-12,401635577,7,2024,North Carolina,Georgia Tech,0.4432947641589657,0.385728697072476,v1-backfill,-7.0,,,,,,,
2024-10-12,401644743,7,2024,Kent State,Ball State,0.3246175014831355,0.3210012093453884,v1-backfill,-2.0,,,,,,,
2024-10-12,401644745,7,2024,Buffalo,Toledo,0.2285623875529561,0.2201543955656849,v1-backfill,15.0,,,,,,,
2024-10-12,401645342,7,2024,Army,UAB,0.91933898609588,0.9096541300796952,v1-backfill,34.0,,,,,,,
2024-10-12,401644685,7,2024,Eastern Michigan,Miami (OH),0.5906553320900724,0.591365853796774,v1-backfill,-24.0,,,,,,,
2024-10-12,401628390,7,2024,Oklahoma,Texas,0.2100306063819027,0.2426422915882524,v1-backfill,-31.0,,,,,,,
2024-10-12,401628511,7,2024,Illinois,Purdue,0.8556291422632356,0.8158755842157033,v1-backfill,1.0,,,,,,,
2024-10-12,401628516,7,2024,USC,Penn State,0.3492454350240387,0.3374761915029092,v1-backfill,-3.0,,,,,,,
2024-10-12,401628981,7,2024,Notre Dame,Stanford,0.9659064159423132,0.9453586737388032,v1-backfill,42.0,,,,,,,
2024-10-12,401635575,7,2024,Pittsburgh,California,0.6867164397032505,0.6052091569751991,v1-backfill,2.0,,,,,,,
2024-10-12,401635578,7,2024,Virginia,Louisville,0.306929560838723,0.4359301879094914,v1-backfill,-4.0,,,,,,,
2024-10-12,401636895,7,2024,UCF,Cincinnati,0.5508245941014931,0.4676641221577899,v1-backfill,-6.0,,,,,,,
2024-10-12,401643729,7,2024,Colorado State,San José State,0.2393848484836991,0.1966811526577002,v1-backfill,7.0,,,,,,,
2024-10-12,401643732,7,2024,Wyoming,San Diego State,0.5426905117302449,0.5421633202811748,v1-backfill,-3.0,,,,,,,
2024-10-12,401643805,7,2024,Georgia State,Old Dominion,0.5274133823027505,0.6504908731404998,v1-backfill,-7.0,,,,,,,
2024-10-12,401644742,7,2024,Western Michigan,Akron,0.7931517318112825,0.7842580563869965,v1-backfill,10.0,,,,,,,
2024-10-12,401644744,7,2024,Bowling Green,Northern Illinois,0.5583623945548929,0.54681903431475,v1-backfill,-10.0,,,,,,,
2024-10-12,401645341,7,2024,South Florida,Memphis,0.2405365213758569,0.2131769981155052,v1-backfill,-18.0,,,,,,,
2024-10-12,401636893,7,2024,BYU,Arizona,0.6081495955864707,0.5585912519622789,v1-backfill,22.0,,,,,,,
2024-10-12,401644746,7,2024,Central Michigan,Ohio,0.428576024188341,0.32809967129801,v1-backfill,-2.0,,,,,,,
2024-10-12,401628386,7,2024,Georgia,Mississippi State,0.9467490495996695,0.9657712588243136,v1-backfill,10.0,,,,,,,
2024-10-12,401643807,7,2024,UL Monroe,Southern Miss,0.7427034861450584,0.7907298652447342,v1-backfill,17.0,,,,,,,
2024-10-12,401628391,7,2024,Tennessee,Florida,0.8508590491696485,0.8191208902432529,v1-backfill,6.0,,,,,,,
2024-10-12,401643727,7,2024,New Mexico,Air Force,0.481930435833897,0.4700915014514524,v1-backfill,15.0,,,,,,,
2024-10-12,401643730,7,2024,Fresno State,Washington State,0.3195300255754421,0.5540867666606573,v1-backfill,-8.0,,,,,,,
2024-10-12,401643808,7,2024,Texas State,Arkansas State,0.7853911453043769,0.7619320161975622,v1-backfill,32.0,,,,,,,
2024-10-12,401645343,7,2024,Florida Atlantic,North Texas,0.3798311597335746,0.3224287876790434,v1-backfill,-4.0,,,,,,,
2024-10-12,401645344,7,2024,Rice,UTSA,0.3844092964530539,0.2670875800135598,v1-backfill,2.0,,,,,,,
2024-10-12,401628388,7,2024,LSU,Ole Miss,0.4811528770263484,0.5111538626747704,v1-backfill,3.0,,,,,,,
2024-10-12,401628515,7,2024,Oregon,Ohio State,0.4538962693408492,0.617944857619598,v1-backfill,1.0,,,,,,,
2024-10-12,401643731,7,2024,Nevada,Oregon State,0.1303209418304657,0.1419397167741265,v1-backfill,5.0,,,,,,,
2024-10-12,401643806,7,2024,Louisiana,App State,0.7008424097515106,0.6758162185948651,v1-backfill,10.0,,,,,,,
2024-10-12,401628387,7,2024,Kentucky,Vanderbilt,0.7700285355007223,0.7846215069588612,v1-backfill,-7.0,,,,,,,
2024-10-13,401635574,7,2024,NC State,Syracuse,0.5557591910351688,0.5804090705299773,v1-backfill,-7.0,,,,,,,
2024-10-13,401636896,7,2024,West Virginia,Iowa State,0.4893938719832449,0.5196572867436264,v1-backfill,-12.0,,,,,,,
2024-10-13,401643804,7,2024,Georgia Southern,Marshall,0.4995381287248742,0.5363698933081457,v1-backfill,1.0,,,,,,,
2024-10-13,401628514,7,2024,UCLA,Minnesota,0.4033085756072367,0.4445182674097896,v1-backfill,-4.0,,,,,,,
2024-10-13,401636894,7,2024,Colorado,Kansas State,0.2718388389685849,0.2626620359555462,v1-backfill,-3.0,,,,,,,
2024-10-13,401643728,7,2024,Hawai'i,Boise State,0.1384778958295535,0.163648614110763,v1-backfill,-21.0,,,,,,,
2024-10-15,401643809,8,2024,South Alabama,Troy,0.7386912941755904,0.6397322907179583,v1-backfill,16.0,,,,,,,
2024-10-16,401641019,8,2024,Middle Tennessee,Kennesaw State,0.6522357893975101,0.6214873238685454,v1-backfill,9.0,,,,,,,
2024-10-16,401641010,8,2024,New Mexico State,Louisiana Tech,0.5162219179990729,0.5885769412042664,v1-backfill,3.0,,,,,,,
2024-10-16,401641038,8,2024,Sam Houston,Western Kentucky,0.5368753327832859,0.4461016275145394,v1-backfill,-17.0,,,,,,,
2024-10-17,401640983,8,2024,UTEP,Florida International,0.4650171597135699,0.4218067651488111,v1-backfill,9.0,,,,,,,
2024-10-17,401643810,8,2024,Marshall,Georgia State,0.755637191089598,0.7394587872674516,v1-backfill,15.0,,,,,,,
2024-10-17,401634768,8,2024,Virginia Tech,Boston College,0.7217778970385214,0.6837567047350681,v1-backfill,21.0,,,,,,,
2024-10-18,401634769,8,2024,Duke,Florida State,0.6695501731773479,0.6775681964313472,v1-backfill,7.0,,,,,,,
2024-10-19,401628523,8,2024,Purdue,Oregon,0.0835171599919392,0.0541908010410091,v1-backfill,-35.0,,,,,,,
2024-10-19,401636898,8,2024,BYU,Oklahoma State,0.7589978427010604,0.8041991503715674,v1-backfill,3.0,,,,,,,
2024-10-19,401643735,8,2024,Nevada,Fresno State,0.4228302527116336,0.3284182106598957,v1-backfill,-3.0,,,,,,,
2024-10-19,401628395,8,2024,Missouri,Auburn,0.7617537164283672,0.8682649453945542,v1-backfill,4.0,,,,,,,
2024-10-19,401628519,8,2024,Indiana,Nebraska,0.7090916121258798,0.6502594816375831,v1-backfill,49.0,,,,,,,
2024-10-19,401628522,8,2024,Northwestern,Wisconsin,0.3572031009454089,0.4318617715840306,v1-backfill,-20.0,,,,,,,
2024-10-19,401628524,8,2024,Rutgers,UCLA,0.6299157987050726,0.6277376082757024,v1-backfill,-3.0,,,,,,,
2024-10-19,401629034,8,2024,UConn,Wake Forest,0.5594441063656016,0.6772872657206491,v1-backfill,-3.0,,,,,,,
2024-10-19,401635588,8,2024,Clemson,Virginia,0.8971227506020825,0.8896709992851869,v1-backfill,17.0,,,,,,,
2024-10-19,401635589,8,2024,Louisville,Miami,0.487857515578627,0.4660358174720072,v1-backfill,-7.0,,,,,,,
2024-10-19,401636899,8,2024,Cincinnati,Arizona State,0.5886334383358226,0.526602424594896,v1-backfill,10.0,,,,,,,
2024-10-19,401643811,8,2024,Coastal Carolina,Louisiana,0.5047272292919345,0.5392362512961231,v1-backfill,-10.0,,,,,,,
2024-10-19,401645346,8,2024,Army,East Carolina,0.8637767905853833,0.8547355388720987,v1-backfill,17.0,,,,,,,
2024-10-19,401628396,8,2024,Oklahoma,South Carolina,0.6425315240637312,0.7028729861731787,v1-backfill,-26.0,,,,,,,
2024-10-19,401644750,8,2024,Eastern Michigan,Central Michigan,0.6420217306786508,0.6869529732632077,v1-backfill,4.0,,,,,,,
2024-10-19,401645351,8,2024,Temple,Tulsa,0.5879609368767594,0.5074861441723697,v1-backfill,10.0,,,,,,,
2024-10-19,401628397,8,2024,Tennessee,Alabama,0.5153403408338942,0.4328012848577909,v1-backfill,7.0,,,,,,,
2024-10-19,401628518,8,2024,Illinois,Michigan,0.342045126672741,0.2271107141881576,v1-backfill,14.0,,,,,,,
2024-10-19,401628982,8,2024,Georgia Tech,Notre Dame,0.2050458496634417,0.274320755657027,v1-backfill,-18.0,,,,,,,
2024-10-19,401635587,8,2024,California,NC State,0.6552556986444676,0.6208308014188246,v1-backfill,-1.0,,,,,,,
2024-10-19,401636901,8,2024,Kansas,Houston,0.6917119028039952,0.576039611251092,v1-backfill,28.0,,,,,,,
2024-10-19,401643736,8,2024,Washington State,Hawai'i,0.9403870759262076,0.862009034211904,v1-backfill,32.0,,,,,,,
2024-10-19,401643813,8,2024,Old Dominion,Texas State,0.3258106605105967,0.243100387773333,v1-backfill,10.0,,,,,,,
2024-10-19,401644686,8,2024,Miami (OH),Ohio,0.6385361449342758,0.5935504060542561,v1-backfill,10.0,,,,,,,
2024-10-19,401644748,8,2024,Bowling Green,Kent State,0.8934237276265685,0.8705999889715478,v1-backfill,21.0,,,,,,,
2024-10-19,401644749,8,2024,Buffalo,Western Michigan,0.6140424204658694,0.6193987936669132,v1-backfill,-7.0,,,,,,,
2024-10-19,401644751,8,2024,Northern Illinois,Toledo,0.5368012803927492,0.5178740491616436,v1-backfill,-7.0,,,,,,,
2024-10-19,401645345,8,2024,South Florida,UAB,0.7332139726292287,0.7499922063713237,v1-backfill,10.0,,,,,,,
2024-10-19,401645347,8,2024,Navy,Charlotte,0.8754375339280878,0.8657554201836442,v1-backfill,34.0,,,,,,,
2024-10-19,401645348,8,2024,UTSA,Florida Atlantic,0.6909012428138044,0.7506249290186202,v1-backfill,14.0,,,,,,,
2024-10-19,401645350,8,2024,Tulane,Rice,0.923519779941311,0.9014795062208864,v1-backfill,14.0,,,,,,,
2024-10-19,401628521,8,2024,Maryland,USC,0.4017256288667324,0.398603973891353,v1-backfill,1.0,,,,,,,
2024-10-19,401636897,8,2024,Arizona,Colorado,0.6655304172489342,0.7121470573485839,v1-backfill,-27.0,,,,,,,
2024-10-19,401636902,8,2024,Texas Tech,Baylor,0.7599372375838767,0.8684019387283842,v1-backfill,-24.0,,,,,,,
2024-10-19,401643737,8,2024,Utah State,New Mexico,0.4569879649688261,0.4779885504931521,v1-backfill,-5.0,,,,,,,
2024-10-19,401643738,8,2024,San José State,Wyoming,0.798300314276211,0.8277606314177651,v1-backfill,10.0,,,,,,,
2024-10-19,401643812,8,2024,Georgia Southern,James Madison,0.2036505001868146,0.2519452395178686,v1-backfill,14.0,,,,,,,
2024-10-19,401628394,8,2024,Mississippi State,Texas A&M,0.2189532152050561,0.1344585342533593,v1-backfill,-10.0,,,,,,,
2024-10-19,401628392,8,2024,Arkansas,LSU,0.3548345005507464,0.2955187432352735,v1-backfill,-24.0,,,,,,,
2024-10-19,401628399,8,2024,Vanderbilt,Ball State,0.9272032955549044,0.7814998627447423,v1-backfill,10.0,,,,,,,
2024-10-19,401643814,8,2024,Southern Miss,Arkansas State,0.4070578680501409,0.2983384525638067,v1-backfill,-16.0,,,,,,,
2024-10-19,401628398,8,2024,Texas,Georgia,0.6978215450615004,0.6004580113704994,v1-backfill,-15.0,,,,,,,
2024-10-19,401628520,8,2024,Michigan State,Iowa,0.2436517491690705,0.2261569217111948,v1-backfill,12.0,,,,,,,
2024-10-19,401636900,8,2024,Iowa State,UCF,0.8344010695265457,0.8862244912233075,v1-backfill,3.0,,,,,,,
2024-10-19,401636904,8,2024,West Virginia,Kansas State,0.4256200826138879,0.3388028268050296,v1-backfill,-27.0,,,,,,,
2024-10-19,401645349,8,2024,Memphis,North Texas,0.7194604283547282,0.7418268451665364,v1-backfill,8.0,,,,,,,
2024-10-19,401628393,8,2024,Florida,Kentucky,0.5451758187677538,0.5078321981461174,v1-backfill,28.0,,,,,,,
2024-10-20,401635590,8,2024,Stanford,SMU,0.0989278204414832,0.1139186470531271,v1-backfill,-30.0,,,,,,,
2024-10-20,401643734,8,2024,Air Force,Colorado State,0.5403718517228077,0.4266361337380355,v1-backfill,-8.0,,,,,,,
2024-10-20,401643739,8,2024,Oregon State,UNLV,0.6623077538034973,0.5218175775586559,v1-backfill,-8.0,,,,,,,
2024-10-20,401636903,8,2024,Utah,TCU,0.6237706845237755,0.6483364853525319,v1-backfill,-6.0,,,,,,,
